t,ABS_RX,ABS_RY,ABS_RZ,ABS_X,ABS_Y,ABS_Z
1654431205.0506992,126,127,0,88,137,0
1654431205.086763,126,128,0,88,137,0
1654431205.126764,126,128,0,89,137,0
1654431205.1667082,126,128,0,88,137,0
1654431205.206732,126,128,0,88,137,0
1654431205.242722,126,128,0,88,137,0
1654431205.2787423,127,127,0,88,137,0
1654431205.3147666,126,127,0,88,137,0
1654431205.350713,126,128,0,88,138,0
1654431205.386765,127,128,0,88,137,0
1654431205.4228814,126,128,0,88,137,0
1654431205.5241137,126,128,0,88,137,0
1654431205.5668185,126,127,0,88,137,0
1654431205.6028004,127,128,0,88,137,0
1654431205.642746,126,128,0,88,137,0
1654431205.678787,127,127,0,88,137,0
1654431205.7188513,127,127,0,88,137,0
1654431205.7547455,128,128,0,88,137,0
1654431205.7908163,127,127,0,88,137,0
1654431205.8267257,126,128,0,88,137,0
1654431205.8628657,126,128,0,88,137,0
1654431205.8988168,127,128,0,88,137,0
1654431205.9347317,128,127,0,88,137,0
1654431205.9709346,126,127,0,89,137,0
1654431206.006856,126,128,0,89,137,0
1654431206.042837,126,127,0,88,137,0
1654431206.0787506,126,128,0,88,137,0
1654431206.1148837,126,127,0,88,137,0
1654431206.1510162,128,127,0,88,137,0
1654431206.1908126,127,128,0,88,137,0
1654431206.226995,126,127,0,95,137,0
1654431206.2629886,127,128,0,90,137,0
1654431206.2988524,126,128,0,95,137,0
1654431206.3352146,127,127,0,94,137,0
1654431206.3709521,127,127,0,93,137,0
1654431206.4069262,127,127,0,95,137,0
1654431206.4428356,126,128,0,88,137,0
1654431206.4789712,127,128,0,87,138,0
1654431206.5148718,127,128,0,87,138,0
1654431206.5549512,127,127,0,83,139,0
1654431206.5949574,127,127,0,76,141,0
1654431206.630872,127,127,0,78,141,0
1654431206.6669786,127,128,0,71,141,0
1654431206.702824,126,128,0,66,141,0
1654431206.7390184,126,128,0,66,141,0
1654431206.7748792,127,128,0,68,141,0
1654431206.8108702,127,127,0,69,141,0
1654431206.8469145,127,127,0,70,142,0
1654431206.8828764,126,127,0,63,142,0
1654431206.9188654,126,127,0,54,142,0
1654431206.954919,127,128,0,60,143,0
1654431206.9910192,127,128,0,54,143,0
1654431207.0269387,127,127,0,57,144,0
1654431207.062918,126,127,0,53,145,0
1654431207.0989215,126,127,0,53,144,0
1654431207.1348934,126,128,0,53,144,0
1654431207.170895,126,128,0,53,145,0
1654431207.206936,127,128,0,53,145,0
1654431207.2429857,126,127,0,54,145,0
1654431207.278947,126,127,0,53,144,0
1654431207.315008,126,128,0,53,144,0
1654431207.3550293,126,128,0,53,144,0
1654431207.3949933,126,128,0,53,144,0
1654431207.4310691,127,127,0,54,145,0
1654431207.4710364,127,127,0,60,145,0
1654431207.507075,126,127,0,52,146,0
1654431207.5430138,127,128,0,37,149,0
1654431207.5790071,127,128,0,24,152,0
1654431207.614982,127,127,0,18,154,0
1654431207.6509326,126,127,0,6,154,0
1654431207.6870527,126,127,0,11,154,0
1654431207.722964,127,127,0,10,154,0
1654431207.758976,126,128,0,4,154,0
1654431207.7950647,127,128,0,4,154,0
1654431207.83512,126,128,0,4,154,0
1654431207.8710966,126,128,0,5,154,0
1654431207.907167,128,127,0,5,154,0
1654431207.9431207,126,127,0,4,154,0
1654431207.9791756,127,127,0,5,154,0
1654431208.01509,127,128,0,4,154,0
1654431208.0550647,126,128,0,4,154,0
1654431208.095091,126,128,0,4,154,0
1654431208.135084,126,127,0,4,154,0
1654431208.1710482,127,127,0,4,155,0
1654431208.207078,128,127,0,3,154,0
1654431208.2431102,126,127,0,4,154,0
1654431208.279174,126,128,0,4,154,0
1654431208.3150814,127,128,0,4,154,0
1654431208.3511,126,128,0,3,154,0
1654431208.3870535,128,127,0,4,154,0
1654431208.4230494,126,127,0,3,154,0
1654431208.4591377,126,127,0,3,154,0
1654431208.4950867,126,128,0,3,154,0
1654431208.5351782,127,128,0,4,154,0
1654431208.5710967,126,128,0,3,154,0
1654431208.6071506,128,127,0,3,154,0
1654431208.6431317,126,127,0,3,154,0
1654431208.6791031,127,128,0,4,154,0
1654431208.7151666,126,128,0,4,154,0
1654431208.7511034,126,128,0,3,154,0
1654431208.791167,127,127,0,4,154,0
1654431208.8271425,127,127,0,3,154,0
1654431208.8631651,126,127,0,4,154,0
1654431208.8991702,128,128,0,4,154,0
1654431208.943185,126,128,0,4,154,0
1654431208.9791582,126,128,0,4,154,0
1654431209.0192034,127,128,0,4,154,0
1654431209.059221,127,128,0,4,154,0
1654431209.0951915,126,127,0,4,154,0
1654431209.131159,127,128,0,4,154,0
1654431209.171189,127,127,0,4,154,0
1654431209.2072446,126,127,0,4,155,0
1654431209.2432709,127,127,0,4,154,0
1654431209.2792256,126,128,0,4,154,0
1654431209.315251,127,128,0,4,154,0
1654431209.3512774,127,127,0,4,154,0
1654431209.3873003,126,127,0,4,155,0
1654431209.4233189,126,127,0,4,154,0
1654431209.463265,127,127,0,4,154,0
1654431209.4992585,127,127,0,3,155,0
1654431209.535238,126,127,0,4,154,0
1654431209.5713005,128,127,0,3,154,0
1654431209.611197,127,128,0,4,154,0
1654431209.647235,127,127,0,4,154,0
1654431209.6832256,126,128,0,4,154,0
1654431209.719303,126,127,0,3,154,0
1654431209.7552752,126,128,0,4,154,0
1654431209.7913315,127,127,0,4,154,0
1654431209.827353,127,127,0,4,155,0
1654431209.863377,126,127,0,3,154,0
1654431209.903371,126,127,0,4,154,0
1654431209.939403,126,128,0,4,154,0
1654431209.975286,127,127,0,3,154,0
1654431210.011276,126,127,0,3,154,0
1654431210.0513635,127,127,0,3,154,0
1654431210.087428,126,128,0,3,154,0
1654431210.1233172,126,128,0,4,154,0
1654431210.159365,127,128,0,4,154,0
1654431210.19539,127,128,0,4,154,0
1654431210.235396,127,128,0,3,154,0
1654431210.271381,127,128,0,4,154,0
1654431210.3074076,126,127,0,3,154,0
1654431210.3474793,126,127,0,4,154,0
1654431210.3833845,127,127,0,3,154,0
1654431210.4193833,126,127,0,4,154,0
1654431210.4594135,127,128,0,4,154,0
1654431210.4953964,127,127,0,6,154,0
1654431210.5313966,127,127,0,8,154,0
1654431210.5673997,126,127,0,15,154,0
1654431210.6074378,126,127,0,16,153,0
1654431210.6474452,126,127,0,16,153,0
1654431210.6834402,126,128,0,16,151,0
1654431210.7194188,128,127,0,26,150,0
1654431210.7634318,127,127,0,27,149,0
1654431210.7994776,127,127,0,35,147,0
1654431210.835439,127,127,0,42,144,0
1654431210.8715389,126,128,0,41,144,0
1654431210.90755,126,128,0,42,144,0
1654431210.943452,126,127,0,45,143,0
1654431210.9795027,127,127,0,49,141,0
1654431211.0154908,126,127,0,50,141,0
1654431211.0514696,127,127,0,49,141,0
1654431211.087453,126,128,0,63,139,0
1654431211.1234398,127,128,0,66,137,0
1654431211.1594746,127,127,0,76,137,0
1654431211.1955364,126,127,0,86,136,0
1654431211.2314157,126,127,0,99,135,0
1654431211.2673917,126,128,0,100,135,0
1654431211.3034253,127,128,0,112,134,0
1654431211.3394258,127,128,0,121,132,0
1654431211.375435,128,127,0,123,131,0
1654431211.4114528,128,127,0,124,130,0
1654431211.4476008,126,127,0,129,129,0
1654431211.483455,126,128,0,124,129,0
1654431211.5194259,127,128,0,127,129,0
1654431211.555464,128,128,0,134,129,0
1654431211.5914483,128,127,0,133,129,0
1654431211.6275392,127,128,0,130,129,0
1654431211.6635182,126,127,0,127,129,0
1654431211.6996052,126,128,0,126,128,0
1654431211.7357125,127,128,0,127,128,0
1654431211.7716715,127,127,0,131,129,0
1654431211.8075697,127,127,0,129,129,0
1654431211.8475356,127,127,0,130,129,0
1654431211.88361,126,127,0,129,128,0
1654431211.9195383,127,128,0,127,129,0
1654431211.9555604,127,128,0,126,128,0
1654431211.99165,127,128,0,131,128,0
1654431212.0275667,127,127,0,132,129,0
1654431212.0635908,127,127,0,131,129,0
1654431212.099646,127,127,0,129,129,0
1654431212.135604,126,128,0,138,128,0
1654431212.171576,127,128,0,137,128,0
1654431212.2076075,127,128,0,137,128,0
1654431212.2475917,128,128,0,138,128,0
1654431212.2836747,127,127,0,138,128,0
1654431212.3195755,127,127,0,137,128,0
1654431212.3554676,126,128,0,138,128,0
1654431212.3915102,126,128,0,138,128,0
1654431212.427626,128,127,0,137,128,0
1654431212.4635909,127,127,0,138,128,0
1654431212.4996097,126,127,0,137,128,0
1654431212.5355873,126,128,0,138,128,0
1654431212.571526,127,128,0,138,128,0
1654431212.6115248,128,128,0,137,128,0
1654431212.6475422,127,127,0,137,128,0
1654431212.6835454,127,127,0,138,128,0
1654431212.719578,126,127,0,138,128,0
1654431212.7555616,127,127,0,138,128,0
1654431212.7916343,126,128,0,138,128,0
1654431212.8316798,126,128,0,138,128,0
1654431212.8677967,127,127,0,139,128,0
1654431212.9037254,127,127,0,140,129,0
1654431212.9396822,127,127,0,145,129,0
1654431212.9757245,126,127,0,146,129,0
1654431213.0117052,127,128,0,146,129,0
1654431213.04768,126,128,0,153,129,0
1654431213.0837793,127,127,0,161,129,0
1654431213.119738,126,127,0,174,129,0
1654431213.1557145,126,127,0,186,129,0
1654431213.191708,127,127,0,197,130,0
1654431213.227738,126,128,0,206,129,0
1654431213.2637312,127,128,0,214,129,0
1654431213.2997687,126,127,0,227,130,0
1654431213.3357484,127,127,0,243,132,0
1654431213.3718226,126,127,0,242,132,0
1654431213.4077408,126,128,0,254,133,0
1654431213.443843,126,127,0,255,135,0
1654431213.479755,126,128,0,255,135,0
1654431213.5197365,127,128,0,255,135,0
1654431213.5557697,127,128,0,255,135,0
1654431213.5917773,127,127,0,255,135,0
1654431213.6278512,126,127,0,255,135,0
1654431213.6637897,126,128,0,255,135,0
1654431213.7037911,126,128,0,255,135,0
1654431213.7397726,127,128,0,255,135,0
1654431213.7757742,128,127,0,255,135,0
1654431213.8117952,127,127,0,255,135,0
1654431213.8478065,127,128,0,255,135,0
1654431213.8838084,127,127,0,255,135,0
1654431213.9238555,127,128,0,255,135,0
1654431213.9598188,127,128,0,255,135,0
1654431213.9957955,126,127,0,255,135,0
1654431214.0358152,128,127,0,255,135,0
1654431214.0718346,126,127,0,255,135,0
1654431214.107803,126,127,0,255,135,0
1654431214.1478403,126,128,0,255,135,0
1654431214.1839073,128,128,0,255,135,0
1654431214.2198637,127,127,0,255,135,0
1654431214.2638757,127,128,0,255,135,0
1654431214.2998812,127,127,0,255,135,0
1654431214.335853,128,127,0,255,135,0
1654431214.3718598,127,128,0,255,135,0
1654431214.4118693,126,128,0,255,135,0
1654431214.4478617,127,128,0,255,135,0
1654431214.4879534,127,128,0,255,135,0
1654431214.5238698,126,127,0,255,135,0
1654431214.5598671,127,128,0,255,135,0
1654431214.595882,126,127,0,255,135,0
1654431214.631888,126,127,0,255,135,0
1654431214.6678848,126,128,0,255,135,0
1654431214.7039104,126,127,0,255,135,0
1654431214.7439556,127,128,0,255,135,0
1654431214.7799323,127,127,0,255,135,0
1654431214.823911,126,127,0,255,136,0
1654431214.8599265,126,127,0,242,135,0
1654431214.8959398,126,128,0,229,134,0
1654431214.9399588,126,128,0,224,134,0
1654431214.975946,127,128,0,224,134,0
1654431215.0119529,127,127,0,224,134,0
1654431215.0519662,128,127,0,224,134,0
1654431215.0879369,127,127,0,224,135,0
1654431215.1279423,127,127,0,224,134,0
1654431215.163949,126,127,0,212,134,0
1654431215.1999707,126,128,0,176,126,0
1654431215.2359629,126,128,0,149,125,0
1654431215.2719991,127,127,0,144,126,0
1654431215.3080847,127,127,0,138,126,0
1654431215.3439856,126,127,0,141,125,0
1654431215.3799882,126,128,0,138,125,0
1654431215.4159987,128,128,0,139,126,0
1654431215.4521022,127,127,0,138,127,0
1654431215.4880102,127,127,0,138,127,0
1654431215.5239985,127,127,0,142,127,0
1654431215.5600245,126,127,0,139,127,0
1654431215.596079,126,127,0,137,126,0
1654431215.632034,127,128,0,135,126,0
1654431215.6680512,127,127,0,136,127,0
1654431215.704021,126,127,0,136,126,0
1654431215.7400155,126,126,0,138,127,0
1654431215.7760632,126,127,0,137,126,0
1654431215.81208,128,127,0,137,127,0
1654431215.8481176,127,128,0,136,127,0
1654431215.88405,127,126,0,135,128,0
1654431215.9200554,127,126,0,134,128,0
1654431215.956052,127,126,0,135,128,0
1654431215.992052,126,127,0,135,128,0
1654431216.0280344,127,126,0,135,128,0
1654431216.0641031,127,127,0,135,128,0
1654431216.1000805,128,126,0,135,128,0
1654431216.136112,126,126,0,134,128,0
1654431216.1720748,126,126,0,136,128,0
1654431216.2081196,126,127,0,135,128,0
1654431216.2521338,128,126,0,135,128,0
1654431216.2881842,127,127,0,135,128,0
1654431216.32405,127,126,0,135,127,0
1654431216.360418,127,126,0,135,127,0
1654431216.3961654,126,126,0,133,126,0
1654431216.4320714,126,126,0,127,124,0
1654431216.4680767,126,127,0,128,124,0
1654431216.5041058,128,127,0,131,124,0
1654431216.5401578,127,126,0,132,123,0
1654431216.576104,126,126,0,132,123,0
1654431216.6121233,126,126,0,130,123,0
1654431216.6480947,126,127,0,128,123,0
1654431216.6881738,127,127,0,129,123,0
1654431216.7241483,127,126,0,133,123,0
1654431216.7601304,127,126,0,132,124,0
1654431216.7961392,126,126,0,132,123,0
1654431216.832145,126,126,0,129,123,0
1654431216.8681533,126,127,0,132,123,0
1654431216.9041595,127,126,0,132,123,0
1654431216.940119,127,126,0,133,124,0
1654431216.9841676,128,126,0,132,123,0
1654431217.0281312,127,127,0,132,123,0
1654431217.0641558,127,126,0,131,123,0
1654431217.1001434,126,126,0,132,124,0
1654431217.1401403,126,126,0,129,123,0
1654431217.176149,128,126,0,132,123,0
1654431217.2121506,126,127,0,134,122,0
1654431217.2481728,127,126,0,126,122,0
1654431217.2842855,126,126,0,134,121,0
1654431217.3241942,126,126,0,136,120,0
1654431217.3602526,127,126,0,136,117,0
1654431217.3962324,126,126,0,143,109,0
1654431217.432344,127,126,0,152,103,0
1654431217.468239,127,126,0,160,96,0
1654431217.5042145,126,126,0,171,90,0
1654431217.5402203,127,126,0,173,86,0
1654431217.576249,126,126,0,175,86,0
1654431217.6121838,126,126,0,175,85,0
1654431217.6482396,127,127,0,178,86,0
1654431217.6842022,126,126,0,178,86,0
1654431217.7202299,127,126,0,181,86,0
1654431217.7562733,127,126,0,182,86,0
1654431217.792369,126,126,0,179,86,0
1654431217.828351,126,126,0,179,86,0
1654431217.8643785,126,127,0,181,86,0
1654431217.9003303,127,126,0,181,86,0
1654431217.936335,127,126,0,181,86,0
1654431217.972279,126,126,0,180,86,0
1654431218.0083523,127,126,0,180,86,0
1654431218.0443742,126,126,0,180,86,0
1654431218.080285,127,126,0,182,86,0
1654431218.1162822,127,126,0,181,85,0
1654431218.1524045,128,126,0,177,84,0
1654431218.1883323,126,126,0,175,82,0
1654431218.2242508,127,127,0,176,82,0
1654431218.2603455,126,126,0,175,82,0
1654431218.3043709,126,126,0,176,82,0
1654431218.3403265,128,126,0,176,82,0
1654431218.3763824,126,126,0,176,82,0
1654431218.4123738,128,126,0,176,83,0
1654431218.4484475,127,126,0,175,83,0
1654431218.4843545,127,126,0,176,82,0
1654431218.5203543,127,126,0,175,82,0
1654431218.5563536,127,126,0,175,82,0
1654431218.5923913,126,127,0,175,83,0
1654431218.6283581,127,126,0,176,82,0
1654431218.66437,126,126,0,170,74,0
1654431218.7004406,126,127,0,165,70,0
1654431218.7364726,126,126,0,158,61,0
1654431218.772414,127,126,0,152,54,0
1654431218.8084745,127,126,0,150,48,0
1654431218.8444636,127,126,0,151,48,0
1654431218.880442,127,126,0,150,48,0
1654431218.9164243,126,126,0,150,48,0
1654431218.952424,127,126,0,148,45,0
1654431218.98838,126,126,0,147,37,0
1654431219.0244212,126,126,0,143,36,0
1654431219.0603743,126,126,0,143,36,0
1654431219.096401,127,126,0,147,36,0
1654431219.1324086,127,127,0,146,36,0
1654431219.1684086,128,126,0,147,36,0
1654431219.2044432,126,126,0,146,36,0
1654431219.248425,127,126,0,146,36,0
1654431219.284527,126,126,0,146,36,0
1654431219.3205392,126,127,0,146,36,0
1654431219.356479,127,126,0,146,36,0
1654431219.3924205,127,126,0,146,36,0
1654431219.4285831,126,127,0,147,36,0
1654431219.464495,127,126,0,147,36,0
1654431219.5004315,127,127,0,147,36,0
1654431219.536497,126,126,0,146,36,0
1654431219.5725029,127,127,0,143,36,0
1654431219.6085804,127,126,0,142,36,0
1654431219.6446671,127,126,0,147,36,0
1654431219.680504,127,126,0,141,36,0
1654431219.7165506,127,126,0,140,36,0
1654431219.75254,127,126,0,129,30,0
1654431219.7885156,127,126,0,113,12,0
1654431219.8284516,127,126,0,106,0,0
1654431219.8684793,127,126,0,99,0,0
1654431219.9045393,127,126,0,99,0,0
1654431219.9445167,126,126,0,98,0,0
1654431219.980483,127,126,0,98,0,0
1654431220.016473,126,127,0,98,0,0
1654431220.0565014,126,126,0,98,0,0
1654431220.0924873,126,126,0,99,0,0
1654431220.1285076,128,126,0,98,0,0
1654431220.1644747,126,126,0,98,0,0
1654431220.200575,126,126,0,98,0,0
1654431220.2364843,126,126,0,98,0,0
1654431220.2765207,127,126,0,98,0,0
1654431220.312597,127,126,0,99,0,0
1654431220.3485246,127,126,0,98,0,0
1654431220.384589,127,126,0,98,0,0
1654431220.4204643,126,127,0,93,0,0
1654431220.4565673,127,127,0,83,0,0
1654431220.49263,128,127,0,80,0,0
1654431220.5286016,128,126,0,77,0,0
1654431220.564635,126,126,0,63,5,0
1654431220.6005237,126,126,0,64,7,0
1654431220.6364675,127,127,0,54,12,0
1654431220.6725068,127,126,0,45,18,0
1654431220.70861,128,126,0,39,27,0
1654431220.7486272,127,126,0,38,32,0
1654431220.784756,127,126,0,36,31,0
1654431220.8205614,126,126,0,35,32,0
1654431220.860648,127,126,0,37,31,0
1654431220.8966293,127,126,0,35,31,0
1654431220.932565,127,127,0,34,31,0
1654431220.9686382,127,126,0,35,32,0
1654431221.00464,128,126,0,36,32,0
1654431221.0407596,126,126,0,36,32,0
1654431221.0766778,127,126,0,35,31,0
1654431221.1125336,127,127,0,33,31,0
1654431221.1486242,127,127,0,35,31,0
1654431221.184653,128,126,0,35,31,0
1654431221.2207317,127,126,0,35,31,0
1654431221.256587,126,126,0,35,31,0
1654431221.2927716,126,126,0,42,27,0
1654431221.328587,127,127,0,49,23,0
1654431221.3647535,128,126,0,66,11,0
1654431221.400577,127,126,0,109,0,0
1654431221.4366817,126,126,0,120,0,0
1654431221.4727015,128,126,0,149,0,0
1654431221.5087228,126,127,0,165,0,0
1654431221.5447338,126,126,0,187,1,0
1654431221.5806515,127,126,0,209,14,0
1654431221.6166244,126,126,0,235,41,0
1654431221.6528046,126,126,0,255,70,0
1654431221.6887493,126,127,0,255,94,0
1654431221.7247577,128,127,0,255,116,0
1654431221.7606287,127,126,0,255,137,0
1654431221.7966504,126,126,0,255,157,0
1654431221.8326263,127,126,0,255,177,0
1654431221.868841,126,126,0,255,189,0
1654431221.9047308,127,127,0,250,202,0
1654431221.940726,128,127,0,239,211,0
1654431221.9766765,127,126,0,233,222,0
1654431222.0126994,127,127,0,230,227,0
1654431222.0486436,126,126,0,214,235,0
1654431222.0846453,127,127,0,203,241,0
1654431222.1207523,127,127,0,190,246,0
1654431222.1567323,127,126,0,180,250,0
1654431222.192637,127,126,0,170,254,0
1654431222.2287898,127,126,0,163,255,0
1654431222.2648323,127,126,0,162,255,0
1654431222.3008077,127,127,0,162,255,0
1654431222.3367736,127,127,0,162,255,0
1654431222.37279,126,126,0,162,255,0
1654431222.4087706,127,126,0,162,255,0
1654431222.44477,128,126,0,162,255,0
1654431222.4807777,127,126,0,162,255,0
1654431222.5169163,127,127,0,162,255,0
1654431222.5528717,127,127,0,162,255,0
1654431222.5888538,127,126,0,162,255,0
1654431222.6248362,127,126,0,177,255,0
1654431222.6608503,126,126,0,174,255,0
1654431222.6968272,127,126,0,180,253,0
1654431222.732874,126,127,0,189,248,0
1654431222.7688844,126,126,0,197,246,0
1654431222.8050187,127,127,0,200,244,0
1654431222.8409626,127,126,0,209,238,0
1654431222.8768084,126,126,0,211,237,0
1654431222.9128115,127,127,0,209,237,0
1654431222.9488246,128,126,0,209,237,0
1654431222.9888947,128,126,0,209,237,0
1654431223.0248487,127,126,0,199,246,0
1654431223.0608745,126,126,0,181,251,0
1654431223.0968926,126,126,0,161,255,0
1654431223.1329346,127,127,0,133,255,0
1654431223.1689024,127,126,0,103,255,0
1654431223.2049394,127,126,0,63,246,0
1654431223.240889,127,126,0,55,240,0
1654431223.2768419,127,126,0,34,223,0
1654431223.3128583,126,127,0,14,186,0
1654431223.348918,127,126,0,3,140,0
1654431223.384916,127,126,0,27,57,0
1654431223.421015,127,126,0,140,0,0
1654431223.4569623,127,126,0,203,6,0
1654431223.492954,127,126,0,235,35,0
1654431223.5289314,126,126,0,255,107,0
1654431223.5649538,127,126,0,247,194,0
1654431223.6008956,127,126,0,160,255,0
1654431223.6369097,126,126,0,84,255,0
1654431223.6730375,126,126,0,23,215,0
1654431223.709035,127,126,0,9,155,0
1654431223.7450385,126,126,0,85,26,0
1654431223.7810423,127,127,0,209,9,0
1654431223.8170419,126,126,0,243,51,0
1654431223.8530715,126,126,0,255,140,0
1654431223.8889332,127,126,0,222,226,0
1654431223.9249508,126,127,0,130,255,0
1654431223.9610431,127,126,0,48,245,0
1654431223.9970498,128,126,0,13,191,0
1654431224.032967,128,126,0,8,117,0
1654431224.068944,126,126,0,120,0,0
1654431224.10507,126,125,0,223,21,0
1654431224.1410873,127,126,0,245,52,0
1654431224.1769688,126,126,0,255,124,0
1654431224.2130647,128,126,0,226,220,0
1654431224.2490442,127,126,0,113,255,0
1654431224.2850277,126,126,0,48,236,0
1654431224.321007,126,126,0,14,192,0
1654431224.3571517,127,127,0,3,135,0
1654431224.393089,128,126,0,67,16,0
1654431224.428995,127,126,0,203,5,0
1654431224.4650695,126,126,0,241,42,0
1654431224.5010378,126,126,0,255,107,0
1654431224.5371118,127,126,0,246,195,0
1654431224.5730717,128,127,0,162,255,0
1654431224.6091242,127,126,0,56,247,0
1654431224.6450949,127,126,0,25,196,0
1654431224.681098,126,126,0,3,137,0
1654431224.7170908,126,127,0,71,13,0
1654431224.7530887,127,127,0,220,15,0
1654431224.7890878,127,126,0,243,58,0
1654431224.825148,127,126,0,255,104,0
1654431224.8611083,126,126,0,255,186,0
1654431224.8971124,126,126,0,162,254,0
1654431224.9329603,127,126,0,52,237,0
1654431224.9691627,137,128,0,17,207,0
1654431225.005144,215,146,0,7,174,0
1654431225.0411437,255,162,0,53,75,0
1654431225.0771437,243,208,0,219,21,0
1654431225.113233,193,247,0,234,32,0
1654431225.1491468,108,253,0,243,54,0
1654431225.1851792,14,194,0,254,69,0
1654431225.2211313,0,121,0,255,87,0
1654431225.2571788,54,38,0,255,87,0
1654431225.2932148,210,1,0,255,87,0
1654431225.3291278,253,54,0,255,86,0
1654431225.3651712,255,104,0,255,84,0
1654431225.4012249,255,154,0,255,78,0
1654431225.437298,233,212,0,255,78,0
1654431225.4731956,74,251,0,255,78,0
1654431225.5091739,5,181,0,255,78,0
1654431225.5451972,0,125,0,255,80,0
1654431225.5812147,90,62,0,255,80,0
1654431225.6172404,234,26,0,255,93,0
1654431225.6532094,255,108,0,255,130,0
1654431225.6892729,255,183,0,251,189,0
1654431225.7252169,223,224,0,191,246,0
1654431225.7612433,112,255,0,140,255,0
1654431225.7972171,20,208,0,97,255,0
1654431225.8332312,0,164,0,63,243,0
1654431225.8692944,88,94,0,23,199,0
1654431225.905377,235,40,0,5,116,0
1654431225.941158,255,129,0,115,0,0
1654431225.9773648,238,221,0,192,2,0
1654431226.0132482,197,243,0,235,36,0
1654431226.0491714,89,251,0,255,86,0
1654431226.085285,0,149,0,255,144,0
1654431226.1212459,0,83,0,224,222,0
1654431226.1570845,66,10,0,98,255,0
1654431226.1932113,193,1,0,36,229,0
1654431226.2293007,255,90,0,13,188,0
1654431226.26521,255,189,0,9,107,0
1654431226.3012955,223,233,0,124,0,0
1654431226.3372765,126,255,0,220,20,0
1654431226.373263,2,164,0,255,68,0
1654431226.409574,0,83,0,255,124,0
1654431226.445272,33,28,0,239,201,0
1654431226.4812844,145,0,0,126,255,0
1654431226.517309,236,30,0,49,234,0
1654431226.5533621,255,136,0,28,202,0
1654431226.5893047,237,220,0,4,141,0
1654431226.6252952,196,247,0,80,12,0
1654431226.661306,109,254,0,215,14,0
1654431226.6973236,3,166,0,246,58,0
1654431226.7332985,0,101,0,255,104,0
1654431226.769313,22,41,0,255,182,0
1654431226.8053484,149,0,0,156,255,0
1654431226.841463,244,39,0,48,238,0
1654431226.8773696,255,126,0,16,207,0
1654431226.9133334,255,186,0,6,181,0
1654431226.949375,233,222,0,16,81,0
1654431226.985391,175,253,0,171,0,0
1654431227.0214045,21,210,0,224,24,0
1654431227.0574088,0,105,0,255,69,0
1654431227.0934098,11,58,0,255,122,0
1654431227.1294737,108,0,0,242,199,0
1654431227.1654248,233,26,0,105,249,0
1654431227.2014143,255,107,0,48,236,0
1654431227.2374566,255,178,0,22,211,0
1654431227.2734733,223,225,0,6,163,0
1654431227.30946,148,255,0,91,35,0
1654431227.3454516,19,204,0,203,8,0
1654431227.381497,0,115,0,235,34,0
1654431227.4174848,7,64,0,247,62,0
1654431227.4534402,87,1,0,255,149,0
1654431227.4894216,203,5,0,203,236,0
1654431227.5254211,254,63,0,85,255,0
1654431227.5615494,255,126,0,36,227,0
1654431227.5974934,255,163,0,16,201,0
1654431227.633481,249,169,0,18,167,0
1654431227.6694727,133,140,0,135,123,0
1654431227.7055287,126,126,0,136,125,0
1654431227.741481,125,127,0,137,127,0
1654431227.777608,125,127,0,137,127,0
1654431227.8175042,126,127,0,136,127,0
1654431227.8535194,125,126,74,137,127,178
1654431227.8896089,125,126,255,137,121,255
1654431227.9254842,125,126,255,137,121,255
1654431227.961494,125,126,255,136,128,255
1654431227.997556,125,126,255,135,134,255
1654431228.0335033,126,127,154,135,134,37
1654431228.069464,125,126,0,136,134,0
1654431228.1094613,126,126,0,137,134,0
1654431228.1454854,125,126,0,136,133,0
1654431228.1814876,125,126,0,136,133,0
1654431228.2175653,124,127,0,136,133,0
1654431228.253499,126,127,0,137,133,0
1654431228.2896097,126,126,0,136,133,0
1654431228.329605,126,126,0,136,133,0
1654431228.365552,125,126,214,136,133,158
1654431228.4055772,126,126,255,137,125,255
1654431228.4415479,125,127,255,136,124,255
1654431228.4775953,125,127,255,134,125,255
1654431228.5135558,126,127,255,131,126,255
1654431228.5495343,125,126,48,128,127,91
1654431228.597675,126,127,0,132,128,0
1654431228.699209,126,126,0,132,127,0
1654431228.7376983,126,127,0,132,128,0
1654431228.7815378,125,127,0,132,128,0
1654431228.8176603,125,126,0,132,128,0
1654431228.8575835,126,127,0,132,128,0
1654431228.893615,127,126,0,132,128,0
1654431228.9296231,126,126,0,132,128,0
1654431228.965698,125,127,0,132,128,0
1654431229.0015879,126,126,0,131,128,0
1654431229.0376105,126,127,0,131,128,0
1654431229.0776246,125,127,0,131,128,0
1654431229.1176162,126,126,0,131,128,0
1654431229.1536183,125,127,100,132,127,0
1654431229.1936548,126,126,255,132,128,0
1654431229.2296321,125,127,255,132,127,0
1654431229.2657223,125,127,255,131,128,0
1654431229.3097553,125,127,255,131,128,0
1654431229.3457067,126,126,255,131,128,0
1654431229.3816843,127,126,255,132,128,0
1654431229.4176478,127,126,255,132,128,0
1654431229.4536781,125,126,255,132,128,0
1654431229.489641,126,127,255,131,128,0
1654431229.5256312,126,126,255,132,128,0
1654431229.5618243,125,126,0,131,128,0
1654431229.5977123,125,127,0,132,128,0
1654431229.6457498,126,126,0,131,128,0
1654431229.681708,125,126,0,132,128,0
1654431229.7216873,126,126,0,132,128,0
1654431229.7577517,125,126,0,132,128,0
